-2950.16,7486.58,706.232
-2943.37,7488.13,704.51
-2969.18,7556.21,708.95
-2956.69,7521.71,707.24
-2958.99,7531.99,708.607
-3012,7657.84,722.09
-3003.01,7631.45,719.39
-3006.81,7657.42,717.347
-3001.62,7636.64,717.602
-2982.88,7581.34,712.199
-2961.71,7533.34,709.029
-3018.1,7690.45,721.094
-2983.43,7595.98,715.637
-2979.73,7587.23,714.946
-2987.86,7613.18,717.01
-3005.47,7654.01,718.108
-2980.35,7588.24,712.664
-2970.99,7570.79,713.234
-2976.08,7579.88,711.572
-2997.75,7619.33,718.42
-2977.69,7579.73,713.146
-2973.38,7570.11,710.536
-2962.57,7527.94,710.733
-2969.91,7538.35,710.873
-2966.91,7554.88,711.27
-2964.8,7542.54,709.575
-2946.44,7479.5,705.989
-2939.47,7464.59,705.097
-2965.19,7536.67,711.925
-2947.86,7504.01,706.808
-2923.87,7431.93,697.567
-2933.78,7459.55,702.296
-2949.41,7490.86,707.32
-2954.5,7529.61,709.6
-2989.75,7613.57,715.87
-2955.71,7512.75,710.198
-2932.47,7459.34,700.508
-2972.37,7568.43,710.437
-2970.18,7560.89,709.542
-2954.73,7514.17,704.725
-2983.03,7604.49,715.114
-2985.42,7600.53,714.925
-2982.52,7593.98,712.418
-2990.98,7621.04,716.865
-2994.65,7634.16,718.455
-2993.61,7627.09,717.78
-2990.01,7613.5,716.283
-2967.11,7548.2,713.542
-2972.16,7568.96,710.771
-2971.39,7565,712.399
-2963.44,7541.75,708.289
-2954.82,7520.03,707.548
-2999.12,7639.56,718.248
-2984.53,7599.07,713.376
-2994.06,7622.86,714.739
-2968.99,7551.71,713.532
-2976.21,7583.48,713.743
-2974.91,7571.17,710.076
-2970.06,7547.18,712.237
-2935.17,7470.63,703.415
-2965.87,7557.29,711.617
-2962.18,7528.35,710.823
-2937.13,7476.37,704.018
-2976.77,7568.45,714.677
-2994.56,7620.14,714.168
-2958.02,7520.65,705.115
-2978.23,7569.33,714.358
-2963.95,7540.65,708.805
-2974.88,7559.71,713.289
-2959.28,7518.67,709.758
-2922.8,7437.27,700.457
-2961.13,7541.92,709.997
-2945.32,7488.73,704.731
-2960.51,7530.67,706.507
-3007.38,7658.16,720.296
-2988.03,7597.55,717.381
-2984.47,7584.18,716.067
-2980.7,7583.29,711.05
-2980.65,7587.25,713.791
-2952.8,7517.76,707.106
-2971.72,7547.18,712.075
-2996.36,7634.31,718.378
-2980.55,7595.87,714.948
-2985.73,7603.51,715.513
-2992.01,7596.71,715.967
-3016.97,7667.99,722.855
-2976.97,7565.4,714.2
-2972.63,7565.31,711.701
-2948.94,7482.36,705.757
-2917.7,7423.49,699.215
-2948.01,7502.21,705.948
-2958.02,7532.68,707.589
-2953.14,7500.95,708.161
-2968.45,7548.46,713.081
-2967.86,7554.54,711.148
-2966.7,7552.2,710.356
-2927.99,7433.75,702.326
-2912.79,7409.8,698.789
-2963.93,7545.23,711.044
-2944.85,7498.82,707.117
-2946.55,7499.79,706.309
-2973.23,7559.14,714.595
-2970.22,7566.89,712.924
-2987.36,7603.56,715.662
-2973.04,7574.54,713.077
-2961.02,7537.27,709.232
-3004.64,7640.19,720.964
-2988.47,7596.05,717.185
-2994.18,7608.94,717.653
-2962.5,7526.04,710.441
-2939.32,7467.66,702.296
-2941.66,7480.93,703.666
-2956,7514.28,706.8
-2988.97,7599.87,714.264
-3015.19,7680.28,722.276
-3007.89,7664.29,720.89
-2992.21,7623.69,717.749
-2998.53,7640.39,719.028
-3013.76,7675.07,721.673
-3002.62,7647.05,719.47
-2978,7574.09,715.643
-2967.14,7561.32,712.413
-2961.57,7538.73,708.376
-2962.4,7545.51,710.765
-2952.16,7515.1,707.259
-3011.66,7668.65,720.96
-3008.03,7645.82,720.859
-2969,7572.16,713.203
-2963.83,7536.09,712.162
-2963.27,7546.6,710.697
-2942.1,7483,704.472
-2969.06,7561.81,712.215
-2952.38,7498.3,708.106
-2978.03,7588,714.511
-2980.84,7586.44,714.352
-2992.68,7614.95,714.243
-2946,7482.62,706.734
-2987.71,7606.55,715.847
-2973.16,7566.73,712.551
-2969.82,7545.89,712.3
-2946.85,7481.63,706.507
-2942.24,7488.54,706.239
-2957.41,7524.08,708.748
-2923,7420.88,701.313
-2960.75,7527.41,705.998
-2977.25,7565.47,714.533
-2965.4,7550.2,710.796
-2953.45,7497.34,707.339
-2956.9,7524.28,708.271
-2949.39,7505.09,706.205
-2956.21,7532.93,709.802
-2952.26,7498.34,708.105
-2976.44,7577.88,713.769
-3003.22,7633.39,719.952
-2951.68,7518.92,708.346
-2940.62,7465.82,705.052
-2988.31,7602.17,715.098
-2939.75,7464.18,704.893
-2982.94,7590.69,714.085
-2957.67,7507.31,708.412
-2958.35,7538.35,710.05
-2963.33,7533.89,708.557
-2965.01,7558.35,711.974
-2947.81,7489.16,707.433
-2973.65,7564.49,714.75
-2963.87,7544.08,710.673
-2951.99,7521.41,708.532
-2949.79,7504.48,706.004
-2951.9,7508.78,704.788
-2995.92,7633.32,718.364
-3010.45,7671.52,721.224
-2989.56,7619.57,717.031
-3003.69,7652.74,719.386
-2969.68,7571.57,713.397
-2989.17,7614.25,716.815
-2968.02,7561.49,712.635
-2980.7,7592,712.932
-2980.73,7596.51,715.386
-2987.55,7611.31,716.619
-2987.8,7612.71,716.633
-2997.56,7620.68,718.829
-2997.96,7622.11,719.153
-2990.6,7617.62,716.377
-2952.18,7520.09,708.293
-2960.14,7513.81,708.723
-2935.42,7455.47,704.332
-2946.97,7504.65,706.754
-2919.73,7427.23,699.358
-2931.36,7442.81,703.012
-2930.28,7464.99,703.136
-2953.44,7528.37,709.548
-2966.08,7541.96,712.483
-2943.51,7476.28,706.039
-2960.41,7545.2,710.699
-2973.67,7567.32,712.03
-2962,7529.34,707.987
-2972.22,7564.35,711.406
-2978.88,7592.57,715.176
-2988.67,7609.52,716.642
-2988.47,7609.54,716.62
-2991.62,7619.31,717.322
-3008.05,7658.58,720.476
-2988.78,7608.4,716.613
-2987.56,7593.94,717.418
-2994,7607.79,718.215
-2968.12,7558.03,711.771
-2971.76,7560.17,713.935
-2932.36,7456.33,702.57
-2969.01,7539.6,712.023
-2977.74,7587.79,715.318
-2984.93,7585.73,718.224
-2972.52,7568.76,712.429
-2964.67,7543.41,709.233
-2974.09,7577.91,713.348
-2976.45,7558.97,712.918
-2975.81,7584.4,714.137
-2995.25,7625.85,717.328
-3015.49,7679.48,721.437
-2978.23,7562.5,713.234
-3006.4,7653.31,719.689
-2972.98,7567.48,712.805
-2969.51,7559.46,711.919
-2952.39,7497.29,708.079
-2981.71,7594.49,715.164
-2969.45,7558.23,712.095
-2961.34,7542.96,710.687
-2943.38,7493.51,705.724
-2977.22,7589.22,714.864
-2977.4,7582.67,714.442
-2989.75,7603.77,717.982
-2988.63,7620.92,717.105
-2984.09,7603.33,715.603
-2971.5,7569.45,712.82
-2952.92,7513.51,707.358
-2986.03,7614.26,716.99
-2972.87,7561.94,714.64
-2974.58,7580.5,713.901
-2971.81,7553.66,713.627
-2982.76,7591.01,714.069
-2937.61,7475.83,703.854
-2967.42,7543.38,712.561
-2940.95,7479.29,704.321
-2971.04,7562.68,712.422
-2966.83,7552.84,711.391
-2949.31,7501.12,706.429
-2984.29,7585.86,716.769
-2978.42,7580.85,714.089
-2975.84,7573.51,713.342
-2982.96,7578.61,715.556
-2943.02,7483.63,704.708
-2993.03,7615.98,716.729
-2977.34,7576.25,713.397
-2985.61,7590.81,713.582
-2997.66,7635.92,718.797
-2998.18,7637.78,718.925
-2970.16,7563.84,713.006
-2978.68,7585.45,714.708
-2972.25,7560.21,714.562
-2971.59,7572.32,713.29
-2974.41,7575.99,713.498
-2953.24,7517.99,708.681
-2935.53,7457.55,704.792
-2972.09,7557.4,713.975
-2958.94,7532.38,709.597
-2946.36,7502.24,706.992
-2939.35,7461.69,704.563
-2937.63,7471.16,705.978
-3004.42,7645.26,719.404
-2984.39,7584.91,716.511
-2975.95,7553.63,713.073
-2983.65,7580.01,717.47
-2954.39,7520.18,708.101
-2919.2,7409.1,699.874
-2910.06,7399.16,697.289
-2918.86,7429.54,700.176
-2941.88,7480.76,707.565
-2943.12,7490.19,705.18
-2981.82,7589.89,714.571
-2965.53,7539.08,712.212
-2940.59,7478.79,704.28
-2962.32,7548.42,711.221
-2976.41,7562.97,714.273
-2952.84,7497.18,707.714
-2982.55,7594.7,714.637
-2978.25,7567.08,713.991
-2942.64,7479.57,703.692
-2930.48,7441.32,703.057
-2966.24,7549.49,713.118
-2926.92,7443.02,701.702
-2962.65,7540.14,711.11
-2945.78,7498.15,706.972
-3004.62,7654.26,722.212
-2981.64,7597.63,715.68
-2987.71,7596.73,717.531
-2974,7563.16,714.429
-2983.54,7599.78,714.906
-2956.36,7530.13,709.06
-2938.41,7471.74,703.382
-2943.85,7489.64,705.44
-2987.78,7615.48,717.019
-2992.62,7609.82,718.566
-2998.94,7637.97,718.6
-2972.47,7566.85,712.74
-2971.36,7565.14,714.682
-2961.67,7538.38,709.73
-2982.71,7585.32,717.154
-2985.75,7605.58,716.807
-3018.79,7687.5,724.326
-2997.72,7619.1,718.633
-2970.22,7552.64,710.116
-2992.33,7617.84,716.683
-2989.16,7613.58,716.222
-2948.6,7499.89,706.303
-2978.93,7584.84,714.692
-2977.05,7585.93,714.751
-2973.99,7574.96,713.778
-2986.28,7608.5,716.565
-2997.77,7634.48,718.484
-2989.19,7611.22,716.741
-2995.76,7629.25,718.081
-2990.77,7615.9,717.072
-2978.41,7582.8,714.57
-2972.68,7579.58,714.315
-2969.91,7568.29,713.401
-2984.24,7587.84,716.903
-2970.02,7562.99,712.628
-2979.24,7576.7,715.514
-2975.74,7572.87,710.466
-2940.64,7465.28,704.91
-2962.06,7541.94,710.137
-2943.99,7485.54,706.745
-2975.05,7571.2,712.733
-2951.31,7495.99,708.521
-2979.55,7575.32,716.286
-2974.73,7558.03,715.705
-2936.39,7481.1,704.996
-2930.56,7453.54,701.988
-2940.84,7489.35,705.484
-2972.97,7581.36,714.383
-2992.79,7620.64,717.464
-2979.76,7590.49,714.948
-2981.54,7582.69,716.321
-2975.2,7580.97,713.947
-2979.11,7570.64,715.046
-2969.46,7544.11,712.429
-2941.59,7483.72,704.158
-2981.15,7591.38,713.935
-2931.04,7453.38,701.901
-2961.82,7539.4,709.375
-2992.17,7621,719.73
-2975.94,7585.73,715.019
-2978.48,7584.85,715.264
-2988.27,7599.68,718.526
-3016.28,7664.54,724.689
-2971.07,7562.63,712.043
-2973.64,7564.17,711.946
-2971.73,7540.95,710.955
-2958.77,7522.56,707.813
-3006.19,7648.48,719.321
-2990.96,7609.88,716.079
-2975.32,7553.8,712.617
-2979.1,7582.54,714.225
-2977.4,7582.91,714.08
-2977.28,7576.67,713.41
-2958.27,7524.14,708.233
-2991.54,7621.89,717.633
-2977.85,7584.78,714.596
-2974.47,7573.82,713.813
-2967.76,7557.51,712.497
-2969.74,7563.94,712.928
-2985.48,7588.8,717.005
-2979.03,7570.93,715.254
-2971.91,7550.38,713.131
-2963.21,7536.44,709.408
-2935.79,7466.43,702.509
-2962.06,7534.85,708.43
-2953.47,7518.26,707.719
-2997.61,7632.62,718.429
-2982.07,7601.82,715.851
-2987.1,7597.19,717.491
-2981.27,7596.75,715.164
-2996.12,7630.74,717.809
-2970.67,7569.14,712.612
-2949.51,7509.52,706.97
-3013.09,7661.84,722.624
-2990,7614.03,716.523
-2984.42,7604.27,715.638
-2968.7,7558.31,711.841
-2970.99,7566.72,711.631
-2983.11,7585.15,716.672
-2975.19,7565.87,714.746
-2963.68,7549.1,711.06
-2955.08,7524.1,708.733
-2934.32,7449.54,703.573
-2929.74,7440.51,703.149
-2964.95,7535.79,711.821
-2955.29,7516.88,707.849
-2928.42,7442.68,700.629
-2962.32,7529.37,708.032
-2960.56,7534.49,709.08
-3012.89,7668.54,721.388
-2996.43,7633.73,718.591
-2982.51,7605.65,716.331
-2985.36,7610.23,716.61
-2994.45,7614.14,718.973
-2994.66,7615.14,718.662
-2973.61,7577.89,713.31
-2980.92,7585.29,713.471
-2931.21,7458.88,702.367
-2944.85,7497.33,706.053
-2974.13,7582,714.338
-2970.4,7565.58,713.103
-2975.93,7581.52,714.29
-2968.94,7568.87,713.302
-2966.39,7545.18,713.376
-2949.27,7515.11,708.801
-2945.81,7500.95,705.341
-2957.04,7521.08,707.653
-3010.36,7669.63,720.91
-3003.83,7634.1,719.742
-2984.08,7606.38,715.471
-2964.35,7535.94,712.247
-2964.64,7535.9,711.708
-2936.12,7454.31,703.844
-2958.02,7517.42,709.863
-2928.67,7446.91,700.631
-2923.69,7420.17,700.762
-2918.32,7425.05,699.343
-2941.12,7479.68,704.168
-2962.38,7543,710.609
-2936.19,7469.86,703.894
-2957.3,7522.23,711.554
-2950.94,7512.97,708.675
-2936.62,7482.01,706.033
-2962.58,7540.34,710.512
-2949.84,7514.3,707.45
-2984.52,7588.62,716.951
-2982.29,7600.41,715.537
-2962.15,7542.36,710.84
-2965.63,7553.42,711.556
-2966.55,7544.83,707.671
-2989.58,7613.26,714.655
-2997.7,7619.02,719.258
-3009.48,7646.14,721.064
-2974.26,7567.64,709.782
-2990,7616.63,716.097
-2950.3,7506.19,705.986
-2950.04,7510.42,706.889
-2984.61,7606.73,715.789
-2993.83,7628.62,718.132
-2987.19,7609.23,716.486
-2972.22,7571.2,713.465
-2984.13,7599.78,715.82
-2993.24,7619.43,717.492
-2978.52,7571.65,715.628
-2986.01,7599.6,715.585
-2995.64,7610.84,718.302
-2975.46,7569.63,712.544
-2955.01,7512.27,706.831
-2999.35,7636.23,718.171
-2941.99,7483.61,705.011
-2988.74,7614.7,717.073
-2972.18,7580.05,714.289
-2989.04,7619.35,717.341
-2977.87,7584.74,714.665
-2973.16,7581.12,714.294
-2973.74,7578.22,714.153
-2965.93,7561.15,712.696
-2974.45,7563.35,714.898
-2978.94,7585.85,714.352
-2975.1,7572.83,713.245
-2974.54,7572.18,712.968
-2956.48,7518.84,707.842
-2987.7,7616.78,717.282
-2976.04,7577.98,714.188
-2993.32,7609.7,718.687
-2969.42,7549.35,713.526
-2970.35,7563.24,712.208
-2971.48,7558.82,711.519
-2929.15,7447.42,701.495
-2953.43,7511.32,707.243
-2996.77,7628.14,718.187
-2986.14,7601.88,716.092
-2987.93,7606.3,716.445
-2987.04,7604.12,716.271
-3001.1,7638.85,719.042
-2975.11,7574.63,713.919
-2978.38,7588.23,714.993
-2997.84,7631.35,718.422
-2993.67,7621.34,717.613
-2980.69,7589.57,715.069
-2974.91,7582.5,714.431
-2990.34,7612.83,716.945
-2989.33,7610.61,716.757
-3003.04,7644.77,719.471
-2975.7,7578.95,714.158
-2971.16,7564.88,713.141
-2980.9,7588.98,715.063
-2981.49,7590.49,715.182
-2977.42,7580.49,714.384
-2997.27,7629.57,718.299
-2987.47,7605.67,716.388
-2986.15,7601.92,716.096
-2989.13,7609.28,716.683
-2971.63,7566.04,713.234
-2981.3,7589.92,715.138
-2981.81,7591.2,715.24
-2977.64,7580.88,714.417
-2993.62,7620.36,717.566
-2980.78,7588.64,715.036
-2980.36,7587.6,714.953
-2975.11,7574.64,713.92
-2967.6,7556.08,712.439
-2974.17,7572.32,713.735
-2967.87,7556.76,712.494
-2971.91,7566.72,713.288
-2981.81,7591.2,715.24
-2977.64,7580.88,714.417
-2997.02,7628.75,718.236
-2986.64,7603.11,716.19
-2989.86,7611.06,716.825
-2988.25,7607.1,716.509
-3003.83,7645.58,719.578
-2975.37,7575.27,713.97
-2985.51,7605.85,716.398
-2981.92,7592.03,715.286
-3005.96,7651.7,720.035
-2981.33,7591.18,715.196
-2979.81,7589.21,714.976
-2981.21,7589.85,715.131
-2980.61,7588.41,715.016
-2981.78,7591.61,715.267
-2979.47,7585.41,714.779
-2999.13,7633.96,718.651
-2985.51,7600.32,715.968
-3006.62,7652.47,720.127
-3005.03,7648.56,719.816
-2983.7,7595.86,715.612
-2984.26,7597.23,715.722
-2983.63,7595.69,715.599
-2978.32,7582.56,714.551
-2989.28,7609.65,716.712
-3005.97,7650.88,720
-2976.27,7577.5,714.148
-2993.74,7620.67,717.591
-2978.66,7583.4,714.618
-2972.57,7568.36,713.419
-2981.51,7590.44,715.18
-2982.51,7592.92,715.378
-2980.84,7588.8,715.049
-2974.24,7572.48,713.747
-2986.3,7602.28,716.124
-2991.4,7614.88,717.129
-2992.86,7618.48,717.416
-3001.88,7640.76,719.193
-2997.54,7630.04,718.338
-2991.04,7614,717.059
-2978.48,7582.96,714.583
-2970.69,7563.72,713.049
-2980.36,7587.6,714.953
-2975,7574.36,713.897
-2984.66,7598.24,715.802
-2990.07,7611.6,716.868
-2977.27,7579.96,714.344
-2971.91,7566.72,713.288
-2984.03,7596.67,715.677
-2982.07,7591.83,715.291
-2999.13,7633.96,718.651
-2987.6,7605.5,716.381
-3000.76,7638.01,718.974
-2974.82,7573.92,713.862
-2962.13,7542.56,711.361
-2983.94,7596.44,715.658
-2982.27,7592.32,715.33
-2981.57,7590.6,715.193
-2975.94,7576.68,714.082
-2988,7606.48,716.459
-2993.13,7619.15,717.47
-3004.33,7646.83,719.678
-3002.18,7641.5,719.253
-2993.95,7621.18,717.632
-3008.73,7657.7,720.545
-2985.66,7600.71,715.999
-2988.65,7608.08,716.587
-2991.87,7616.05,717.223
-3007.4,7654.39,720.281
-2981.09,7589.4,715.097
-2998.52,7638.05,718.967
-2989.87,7611.67,716.852
-2988.88,7609.51,716.67
-3001.37,7640.66,719.143
-2973.52,7573.57,713.729
-2990.8,7613.4,717.011
-2973.75,7571.28,713.652
-2982.93,7593.96,715.461
-2985.4,7600.05,715.947
-2985.19,7599.55,715.906
-2983.81,7596.12,715.633
-2976.27,7577.5,714.148
-2992.56,7617.75,717.358
-2978.26,7582.42,714.54
-2973.9,7571.64,713.68
-2985.77,7600.98,716.021
-2986.02,7601.59,716.07
-3011.41,7664.31,721.072
-2991.1,7614.14,717.071
-2999.21,7634.18,718.669
-3000.19,7636.59,718.861
-2970.48,7563.2,713.007
-2974.76,7573.76,713.849
-2983.8,7596.1,715.631
-2980.78,7588.64,715.036
-2987.47,7605.18,716.356
-2971.26,7565.12,713.16
-2970.87,7564.16,713.084
-3002.91,7643.31,719.397
-3003.25,7644.14,719.463
-3001.43,7639.65,719.105
-2987.63,7605.56,716.386
-3013.29,7668.97,721.443
-3001.58,7640.03,719.135
-2970.42,7563.04,712.994
-2979.11,7584.52,714.708
-2978.41,7582.8,714.57
-2973.02,7569.48,713.508
-2981.72,7590.96,715.221
-2984.69,7598.31,715.808
-2984.03,7596.67,715.677
-2987.26,7604.64,716.312
-2987,7604.01,716.262
-3015.53,7674.49,721.884
-2997.75,7630.57,718.381
-3009.21,7658.87,720.638
-3006.93,7641.66,721.25
-3000.8,7636.14,718.499
-2992.82,7615.45,716.687
-2986.36,7598.52,715.173
-2956.09,7517.88,707.766
-2999.12,7633.96,718.651
-2970.93,7564.32,713.097
-2982.3,7592.4,715.336
-2978.92,7584.06,714.671
-2994.46,7622.44,717.732
-2995.78,7625.7,717.992
-3005.6,7649.96,719.927
-3011.2,7663.8,721.031
-2979.94,7586.58,714.872
-2973.62,7570.95,713.625
-2983.81,7596.12,715.633
-2979.91,7586.5,714.866
-2997.42,7629.75,718.315
-2987.25,7604.64,716.312
-2966.66,7553.76,712.254
-2974.45,7573,713.789
-2969.36,7560.44,712.787
-2974.61,7573.4,713.821
-2979.62,7585.78,714.808
-2998.8,7633.15,718.587
-2995.23,7624.33,717.883
-2984.61,7598.1,715.791
-2979.33,7585.06,714.751
-3005.37,7649.39,719.882
-2980.57,7588.12,714.995
-2981.81,7591.2,715.24
-2974.48,7573.08,713.795
-2986.06,7601.68,716.076
-2988.03,7606.55,716.465
-2990,7611.43,716.854
-2990.76,7613.3,717.004
-2996.38,7627.18,718.11
-3013.63,7669.81,721.51
-2995.19,7624.24,717.876
-2997.72,7630.5,718.375
-3005.11,7648.76,719.832
-3011.9,7665.52,721.168
-2977.97,7581.7,714.483
-2972.86,7569.08,713.476
-2983.05,7594.26,715.485
-2981.18,7589.64,715.116
-2971.99,7566.92,713.304
-2989.13,7609.28,716.683
-2970.66,7563.64,713.042
-2979.6,7585.72,714.803
-2979.14,7584.6,714.714
-2973.06,7569.56,713.514
-2982.27,7592.32,715.33
-2978.48,7582.96,714.583
-2973.23,7570,713.55
-2965.72,7551.44,712.069
-2967.6,7556.08,712.439
-2970.66,7563.64,713.042
-2980.57,7588.12,714.995
-2982.3,7592.4,715.336
-2978.4,7582.76,714.567
-2990.74,7613.24,716.998
-2998.33,7631.99,718.494
-2994.05,7621.43,717.652
-2979.01,7584.26,714.687
-2991.13,7614.22,717.077
-3005.22,7649.03,719.853
-2974.33,7572.72,713.766
-2988.19,7606.96,716.497
-2972.29,7567.68,713.365
-2966.3,7552.88,712.184
-2972.85,7569.05,713.474
-2981.8,7591.16,715.237
-2990.75,7613.27,717.001
-3019.09,7683.29,722.586
-3008.35,7656.75,720.469
-2995.36,7624.67,717.91
-2977.84,7581.38,714.457
-2997.53,7630.02,718.337
-2978.88,7583.94,714.661
-3005.8,7650.44,719.966
-3005.66,7650.1,719.939
-2997.68,7630.38,718.366
-3007.76,7655.29,720.352
-3007.98,7655.83,720.395
-2980,7586.72,714.883
-3002.94,7643.38,719.402
-2979.94,7586.58,714.872
-2973.43,7570.48,713.588
-2991.76,7615.78,717.201
-2981.36,7590.08,715.151
-2974.81,7573.89,713.86
-2993.14,7619.18,717.473
-2995.85,7625.88,718.006
-3007.06,7653.56,720.215
-3007.62,7654.94,720.325
-3008.26,7656.54,720.452
-2985.41,7600.08,715.949
-2989.36,7609.84,716.727
-2999.69,7635.35,718.762
-2980.96,7589.1,715.073
-2997.03,7628.8,718.24
-2995.33,7624.6,717.905
-2967.18,7555.05,712.358
-2970.53,7563.31,713.016
-2976.02,7576.88,714.099
-2988.61,7607.99,716.58
-2999.13,7633.98,718.653
-2982.76,7593.52,715.426
-3001.17,7639.02,719.055
-2999.3,7634.39,718.685
-2986.4,7602.52,716.143
-2994.2,7621.8,717.681
-2977.88,7581.48,714.465
-2995.04,7623.88,717.847
